"","start.min","start.sec","common_name","confidence","ARU.ID","Date"
"4164",54,42,"Western Tanager",0.739522635936737,"SMM02",2023-06-10
"4165",54,45,"Western Tanager",0.861223042011261,"SMM02",2023-06-10
"4166",54,48,"Western Tanager",0.508240103721619,"SMM02",2023-06-10
"4167",54,51,"Western Tanager",0.748221695423126,"SMM02",2023-06-10
"4168",54,54,"Western Tanager",0.89826637506485,"SMM02",2023-06-10
"4169",55,9,"Western Tanager",0.574643909931183,"SMM02",2023-06-10
"4170",55,15,"Western Tanager",0.896511137485504,"SMM02",2023-06-10
"4171",55,21,"Western Tanager",0.739754915237427,"SMM02",2023-06-10
"4172",55,27,"Western Tanager",0.862795054912567,"SMM02",2023-06-10
"4173",55,45,"Hermit Thrush",0.669998466968536,"SMM02",2023-06-10
"4174",55,54,"Western Tanager",0.572668612003326,"SMM02",2023-06-10
"4175",55,57,"Western Tanager",0.552332937717438,"SMM02",2023-06-10
"4176",56,0,"Western Tanager",0.457904249429703,"SMM02",2023-06-10
"4177",56,15,"Western Tanager",0.324663817882538,"SMM02",2023-06-10
"4178",56,18,"Western Tanager",0.493496984243393,"SMM02",2023-06-10
"4179",56,27,"Hermit Thrush",0.500097990036011,"SMM02",2023-06-10
"4180",56,30,"Western Tanager",0.748677015304565,"SMM02",2023-06-10
"4181",56,39,"Western Tanager",0.882963716983795,"SMM02",2023-06-10
"4182",56,42,"Hermit Thrush",0.682235598564148,"SMM02",2023-06-10
"4183",56,48,"Western Tanager",0.440696388483047,"SMM02",2023-06-10
"4184",56,48,"Mountain Chickadee",0.336098611354828,"SMM02",2023-06-10
"4185",57,3,"Hermit Thrush",0.337155342102051,"SMM02",2023-06-10
"4186",57,21,"Hermit Thrush",0.492323994636536,"SMM02",2023-06-10
"4187",57,24,"Hermit Thrush",0.586081087589264,"SMM02",2023-06-10
"4188",57,57,"Hermit Thrush",0.634531319141388,"SMM02",2023-06-10
"4189",58,18,"Hermit Thrush",0.375078767538071,"SMM02",2023-06-10
"4190",58,33,"Hermit Thrush",0.650477409362793,"SMM02",2023-06-10
"4191",58,51,"Hermit Thrush",0.51257199048996,"SMM02",2023-06-10
"4192",59,45,"Hermit Thrush",0.3207668364048,"SMM02",2023-06-10
"4193",4,45,"Western Tanager",0.490037202835083,"SMM02",2023-06-11
"4194",5,36,"Western Tanager",0.418288975954056,"SMM02",2023-06-11
"4195",5,39,"Western Tanager",0.365555018186569,"SMM02",2023-06-11
"4196",5,42,"Western Tanager",0.684715569019318,"SMM02",2023-06-11
"4197",6,3,"Western Tanager",0.787836909294128,"SMM02",2023-06-11
"4198",6,54,"Western Tanager",0.459782630205154,"SMM02",2023-06-11
"4199",7,9,"Western Tanager",0.305601745843887,"SMM02",2023-06-11
"4200",7,12,"Western Tanager",0.325687378644943,"SMM02",2023-06-11
"4201",8,6,"Western Tanager",0.361708641052246,"SMM02",2023-06-11
"4202",8,45,"Western Tanager",0.419536620378494,"SMM02",2023-06-11
"4203",13,24,"Western Tanager",0.317021191120148,"SMM02",2023-06-11
"4204",13,45,"Western Tanager",0.304915457963943,"SMM02",2023-06-11
"4205",15,51,"Western Tanager",0.320141762495041,"SMM02",2023-06-11
"4206",16,12,"Western Tanager",0.366110056638718,"SMM02",2023-06-11
"4207",17,24,"Western Tanager",0.302837997674942,"SMM02",2023-06-11
"4208",17,33,"Western Tanager",0.395937979221344,"SMM02",2023-06-11
"4209",17,39,"Western Tanager",0.307458728551865,"SMM02",2023-06-11
"4210",17,42,"Western Tanager",0.535826504230499,"SMM02",2023-06-11
"4211",17,57,"Western Tanager",0.353078067302704,"SMM02",2023-06-11
"4212",18,15,"Western Tanager",0.360112220048904,"SMM02",2023-06-11
"4213",18,18,"Western Tanager",0.314409554004669,"SMM02",2023-06-11
"4214",18,42,"Western Tanager",0.409703373908997,"SMM02",2023-06-11
"4215",18,57,"Western Tanager",0.460885435342789,"SMM02",2023-06-11
"4216",19,3,"Western Tanager",0.512117564678192,"SMM02",2023-06-11
"4217",19,18,"Western Tanager",0.594490647315979,"SMM02",2023-06-11
"4218",19,24,"Western Tanager",0.367055863142014,"SMM02",2023-06-11
"4219",24,54,"Western Tanager",0.316449761390686,"SMM02",2023-06-11
"4220",25,39,"Western Tanager",0.456170201301575,"SMM02",2023-06-11
"4221",27,51,"Hammond's Flycatcher",0.30380243062973,"SMM02",2023-06-11
"4222",32,3,"American Robin",0.358018845319748,"SMM02",2023-06-11
"4223",35,24,"Northern Flicker",0.382551670074463,"SMM02",2023-06-11
"4224",36,27,"Northern Flicker",0.319674432277679,"SMM02",2023-06-11
"4225",38,39,"Ruby-crowned Kinglet",0.57405012845993,"SMM02",2023-06-11
"4226",39,15,"Hammond's Flycatcher",0.588905572891235,"SMM02",2023-06-11
"4227",39,21,"Red-breasted Nuthatch",0.477705240249634,"SMM02",2023-06-11
"4228",39,24,"Hammond's Flycatcher",0.765415549278259,"SMM02",2023-06-11
"4229",39,27,"Hammond's Flycatcher",0.332571506500244,"SMM02",2023-06-11
"4230",43,6,"Warbling Vireo",0.309761196374893,"SMM02",2023-06-11
"4231",44,21,"Warbling Vireo",0.528653383255005,"SMM02",2023-06-11
"4232",44,39,"Cassin's Finch",0.314758002758026,"SMM02",2023-06-11
"4233",46,39,"Ruby-crowned Kinglet",0.512685120105743,"SMM02",2023-06-11
"4234",47,12,"Ruby-crowned Kinglet",0.853171706199646,"SMM02",2023-06-11
"4235",48,3,"Ruby-crowned Kinglet",0.87864089012146,"SMM02",2023-06-11
"4236",48,39,"Ruby-crowned Kinglet",0.892166376113892,"SMM02",2023-06-11
"4237",48,57,"Ruby-crowned Kinglet",0.704659759998322,"SMM02",2023-06-11
"4238",52,6,"Ruby-crowned Kinglet",0.322616845369339,"SMM02",2023-06-11
"4239",52,12,"Ruby-crowned Kinglet",0.447799563407898,"SMM02",2023-06-11
"4240",55,12,"Black-headed Grosbeak",0.372165739536285,"SMM02",2023-06-11
"4241",56,36,"Western Tanager",0.434833407402039,"SMM02",2023-06-11
"4242",59,3,"Western Tanager",0.309160858392715,"SMM02",2023-06-11
"4243",59,48,"Hermit Thrush",0.307507157325745,"SMM02",2023-06-11
"4244",0,6,"Western Tanager",0.456546127796173,"SMM02",2023-06-12
"4245",0,15,"Western Tanager",0.671330094337463,"SMM02",2023-06-12
"4246",0,18,"Western Tanager",0.375628471374512,"SMM02",2023-06-12
"4247",0,21,"Western Tanager",0.711398661136627,"SMM02",2023-06-12
"4248",0,24,"Western Tanager",0.335369110107422,"SMM02",2023-06-12
"4249",0,27,"Western Tanager",0.79007625579834,"SMM02",2023-06-12
"4250",0,30,"Western Tanager",0.732381105422974,"SMM02",2023-06-12
"4251",0,33,"Western Tanager",0.32289046049118,"SMM02",2023-06-12
"4252",0,36,"Western Tanager",0.889676809310913,"SMM02",2023-06-12
"4253",0,39,"Western Tanager",0.469297915697098,"SMM02",2023-06-12
"4254",0,42,"Western Tanager",0.560791611671448,"SMM02",2023-06-12
"4255",0,45,"Western Tanager",0.572515547275543,"SMM02",2023-06-12
"4256",0,48,"Western Tanager",0.439307391643524,"SMM02",2023-06-12
"4257",0,54,"Western Tanager",0.642224967479706,"SMM02",2023-06-12
"4258",0,57,"Western Tanager",0.302279829978943,"SMM02",2023-06-12
"4259",1,3,"Western Tanager",0.876424074172974,"SMM02",2023-06-12
"4260",1,6,"Western Tanager",0.334808230400085,"SMM02",2023-06-12
"4261",1,9,"Western Tanager",0.67663711309433,"SMM02",2023-06-12
"4262",1,21,"Western Tanager",0.492494523525238,"SMM02",2023-06-12
"4263",1,24,"Western Tanager",0.58178299665451,"SMM02",2023-06-12
"4264",1,27,"Western Tanager",0.40503004193306,"SMM02",2023-06-12
"4265",1,30,"Western Tanager",0.824131906032562,"SMM02",2023-06-12
"4266",1,33,"Western Tanager",0.547195076942444,"SMM02",2023-06-12
"4267",1,36,"Western Tanager",0.577642858028412,"SMM02",2023-06-12
"4268",1,45,"Western Tanager",0.761133968830109,"SMM02",2023-06-12
"4269",1,54,"Western Tanager",0.510068356990814,"SMM02",2023-06-12
"4270",1,57,"Western Tanager",0.750589311122894,"SMM02",2023-06-12
"4271",2,3,"Western Tanager",0.31547674536705,"SMM02",2023-06-12
"4272",2,6,"Western Tanager",0.365183293819427,"SMM02",2023-06-12
"4273",2,12,"Western Tanager",0.359187424182892,"SMM02",2023-06-12
"4274",3,18,"Western Tanager",0.440439730882645,"SMM02",2023-06-12
"4275",3,42,"Western Tanager",0.531296730041504,"SMM02",2023-06-12
"4276",3,51,"Western Tanager",0.40788409113884,"SMM02",2023-06-12
"4277",3,57,"Western Tanager",0.659839808940887,"SMM02",2023-06-12
"4278",4,12,"Western Tanager",0.372379273176193,"SMM02",2023-06-12
"4279",4,15,"Western Tanager",0.530476629734039,"SMM02",2023-06-12
"4280",4,33,"Western Tanager",0.356557101011276,"SMM02",2023-06-12
"4281",4,39,"Western Tanager",0.418175041675568,"SMM02",2023-06-12
"4282",4,51,"Western Tanager",0.587820053100586,"SMM02",2023-06-12
"4283",4,57,"Western Tanager",0.494535028934479,"SMM02",2023-06-12
"4284",5,0,"Western Tanager",0.476654648780823,"SMM02",2023-06-12
"4285",5,9,"Western Tanager",0.393108397722244,"SMM02",2023-06-12
"4286",5,12,"Western Tanager",0.438737124204636,"SMM02",2023-06-12
"4287",5,24,"Western Tanager",0.544152498245239,"SMM02",2023-06-12
"4288",5,36,"Western Tanager",0.47358626127243,"SMM02",2023-06-12
"4289",5,51,"Western Tanager",0.798782169818878,"SMM02",2023-06-12
"4290",5,54,"Western Tanager",0.537458539009094,"SMM02",2023-06-12
"4291",5,57,"Western Tanager",0.656788229942322,"SMM02",2023-06-12
"4292",6,0,"Western Tanager",0.327344000339508,"SMM02",2023-06-12
"4293",6,3,"Western Tanager",0.667629182338715,"SMM02",2023-06-12
"4294",6,6,"Western Tanager",0.740848958492279,"SMM02",2023-06-12
"4295",6,9,"Western Tanager",0.9220170378685,"SMM02",2023-06-12
"4296",6,12,"Western Tanager",0.513636291027069,"SMM02",2023-06-12
"4297",6,15,"Western Tanager",0.78607439994812,"SMM02",2023-06-12
"4298",6,21,"Western Tanager",0.606184601783752,"SMM02",2023-06-12
"4299",6,24,"Western Tanager",0.82574337720871,"SMM02",2023-06-12
"4300",6,27,"Western Tanager",0.651356279850006,"SMM02",2023-06-12
"4301",6,30,"Western Tanager",0.839786231517792,"SMM02",2023-06-12
"4302",6,33,"Western Tanager",0.514403879642487,"SMM02",2023-06-12
"4303",6,36,"Western Tanager",0.597598671913147,"SMM02",2023-06-12
"4304",6,39,"Western Tanager",0.646752715110779,"SMM02",2023-06-12
"4305",6,42,"Western Tanager",0.51301908493042,"SMM02",2023-06-12
"4306",6,45,"Western Tanager",0.378370821475983,"SMM02",2023-06-12
"4307",6,51,"Western Tanager",0.416715502738953,"SMM02",2023-06-12
"4308",6,57,"Western Tanager",0.355682611465454,"SMM02",2023-06-12
"4309",7,0,"Western Tanager",0.792794466018677,"SMM02",2023-06-12
"4310",7,3,"Western Tanager",0.890568733215332,"SMM02",2023-06-12
"4311",7,6,"Western Tanager",0.384956210851669,"SMM02",2023-06-12
"4312",7,12,"Western Tanager",0.308881461620331,"SMM02",2023-06-12
"4313",7,21,"Western Tanager",0.325279206037521,"SMM02",2023-06-12
"4314",7,39,"Western Tanager",0.684800863265991,"SMM02",2023-06-12
"4315",7,57,"Western Tanager",0.907159745693207,"SMM02",2023-06-12
"4316",8,6,"Western Tanager",0.51426374912262,"SMM02",2023-06-12
"4317",8,9,"Western Tanager",0.341661036014557,"SMM02",2023-06-12
"4318",8,12,"Western Tanager",0.670822858810425,"SMM02",2023-06-12
"4319",8,18,"Western Tanager",0.768556892871857,"SMM02",2023-06-12
"4320",8,24,"Western Tanager",0.394787013530731,"SMM02",2023-06-12
"4321",8,27,"Western Tanager",0.507063865661621,"SMM02",2023-06-12
"4322",8,30,"Western Tanager",0.714266419410706,"SMM02",2023-06-12
"4323",8,33,"Western Tanager",0.409532845020294,"SMM02",2023-06-12
"4324",8,39,"Western Tanager",0.492015421390533,"SMM02",2023-06-12
"4325",8,51,"Western Tanager",0.312338173389435,"SMM02",2023-06-12
"4326",8,54,"Western Tanager",0.725693166255951,"SMM02",2023-06-12
"4327",8,57,"Western Tanager",0.309618145227432,"SMM02",2023-06-12
"4328",9,0,"Western Tanager",0.671602845191956,"SMM02",2023-06-12
"4329",9,3,"Western Tanager",0.628730297088623,"SMM02",2023-06-12
"4330",9,6,"Western Tanager",0.626768827438354,"SMM02",2023-06-12
"4331",9,9,"Western Tanager",0.660814046859741,"SMM02",2023-06-12
"4332",9,15,"Western Tanager",0.549603819847107,"SMM02",2023-06-12
"4333",9,18,"Western Tanager",0.611582159996033,"SMM02",2023-06-12
"4334",9,21,"Western Tanager",0.713903725147247,"SMM02",2023-06-12
"4335",9,27,"Western Tanager",0.596047759056091,"SMM02",2023-06-12
"4336",9,33,"Western Tanager",0.432683140039444,"SMM02",2023-06-12
"4337",9,45,"Western Tanager",0.762209534645081,"SMM02",2023-06-12
"4338",9,48,"Western Tanager",0.393026918172836,"SMM02",2023-06-12
"4339",9,54,"Western Tanager",0.536851644515991,"SMM02",2023-06-12
"4340",9,57,"Western Tanager",0.383391380310059,"SMM02",2023-06-12
"4341",10,9,"Western Tanager",0.465216130018234,"SMM02",2023-06-12
"4342",10,12,"Western Tanager",0.364902049303055,"SMM02",2023-06-12
"4343",10,24,"Western Tanager",0.562797427177429,"SMM02",2023-06-12
"4344",10,30,"Western Tanager",0.333306223154068,"SMM02",2023-06-12
"4345",10,39,"Western Tanager",0.615272760391235,"SMM02",2023-06-12
"4346",10,42,"Western Tanager",0.308281034231186,"SMM02",2023-06-12
"4347",11,9,"Western Tanager",0.407523214817047,"SMM02",2023-06-12
"4348",11,15,"Western Tanager",0.328940361738205,"SMM02",2023-06-12
"4349",11,45,"Western Tanager",0.740513026714325,"SMM02",2023-06-12
"4350",11,48,"Western Tanager",0.657920777797699,"SMM02",2023-06-12
"4351",11,51,"Western Tanager",0.503037810325623,"SMM02",2023-06-12
"4352",11,54,"Western Tanager",0.545330703258514,"SMM02",2023-06-12
"4353",11,57,"Western Tanager",0.472844302654266,"SMM02",2023-06-12
"4354",12,3,"Western Tanager",0.36883020401001,"SMM02",2023-06-12
"4355",12,9,"Western Tanager",0.438420116901398,"SMM02",2023-06-12
"4356",12,12,"Western Tanager",0.491654276847839,"SMM02",2023-06-12
"4357",12,15,"Western Tanager",0.410212844610214,"SMM02",2023-06-12
"4358",12,27,"Western Tanager",0.322698563337326,"SMM02",2023-06-12
"4359",12,30,"Western Tanager",0.638182759284973,"SMM02",2023-06-12
"4360",12,36,"Western Tanager",0.381088018417358,"SMM02",2023-06-12
"4361",12,48,"Western Tanager",0.374801397323608,"SMM02",2023-06-12
"4362",12,57,"Western Tanager",0.553754448890686,"SMM02",2023-06-12
"4363",13,18,"Western Tanager",0.328691184520721,"SMM02",2023-06-12
"4364",13,24,"Western Tanager",0.410113215446472,"SMM02",2023-06-12
"4365",13,39,"Western Tanager",0.356549292802811,"SMM02",2023-06-12
"4366",13,45,"Western Tanager",0.359615981578827,"SMM02",2023-06-12
"4367",13,51,"Western Tanager",0.391506731510162,"SMM02",2023-06-12
"4368",14,0,"Western Tanager",0.359378278255463,"SMM02",2023-06-12
"4369",14,33,"Western Tanager",0.518846988677979,"SMM02",2023-06-12
"4370",14,48,"Western Tanager",0.312886655330658,"SMM02",2023-06-12
"4371",14,54,"Western Tanager",0.645728945732117,"SMM02",2023-06-12
"4372",15,6,"Western Tanager",0.351247578859329,"SMM02",2023-06-12
"4373",15,12,"Western Tanager",0.617020666599274,"SMM02",2023-06-12
"4374",15,54,"Western Tanager",0.331461280584335,"SMM02",2023-06-12
"4375",16,0,"Western Tanager",0.50804215669632,"SMM02",2023-06-12
"4376",16,12,"Western Tanager",0.41622132062912,"SMM02",2023-06-12
"4377",16,15,"Western Tanager",0.510449528694153,"SMM02",2023-06-12
"4378",16,18,"Western Tanager",0.395558267831802,"SMM02",2023-06-12
"4379",16,21,"Western Tanager",0.585676610469818,"SMM02",2023-06-12
"4380",16,30,"Western Tanager",0.572767198085785,"SMM02",2023-06-12
"4381",16,36,"Western Tanager",0.42079958319664,"SMM02",2023-06-12
"4382",16,45,"Western Tanager",0.768254339694977,"SMM02",2023-06-12
"4383",16,48,"Western Tanager",0.416100442409515,"SMM02",2023-06-12
"4384",16,51,"Western Tanager",0.918343007564545,"SMM02",2023-06-12
"4385",16,57,"Western Tanager",0.452101916074753,"SMM02",2023-06-12
"4386",17,27,"Western Tanager",0.604847490787506,"SMM02",2023-06-12
"4387",18,24,"Western Tanager",0.36176609992981,"SMM02",2023-06-12
"4388",18,42,"Western Tanager",0.542407929897308,"SMM02",2023-06-12
"4389",18,48,"Western Tanager",0.320259779691696,"SMM02",2023-06-12
"4390",18,54,"Western Tanager",0.324714511632919,"SMM02",2023-06-12
"4391",19,9,"Western Tanager",0.315105348825455,"SMM02",2023-06-12
"4392",19,12,"Western Tanager",0.453147768974304,"SMM02",2023-06-12
"4393",19,15,"Western Tanager",0.537114679813385,"SMM02",2023-06-12
"4394",20,33,"Western Tanager",0.369846165180206,"SMM02",2023-06-12
"4395",21,15,"Western Tanager",0.40555140376091,"SMM02",2023-06-12
"4396",21,36,"Western Tanager",0.317564964294434,"SMM02",2023-06-12
"4397",21,57,"Western Tanager",0.674581110477448,"SMM02",2023-06-12
"4398",22,3,"Western Tanager",0.513708531856537,"SMM02",2023-06-12
"4399",22,9,"Western Tanager",0.708527266979218,"SMM02",2023-06-12
"4400",22,18,"Western Tanager",0.608140110969543,"SMM02",2023-06-12
"4401",22,24,"Western Tanager",0.828111827373505,"SMM02",2023-06-12
"4402",22,36,"Western Tanager",0.321602374315262,"SMM02",2023-06-12
"4403",22,42,"Western Tanager",0.403710544109344,"SMM02",2023-06-12
"4404",22,51,"Western Tanager",0.461771667003632,"SMM02",2023-06-12
"4405",23,27,"Western Tanager",0.957312941551208,"SMM02",2023-06-12
"4406",23,42,"Western Tanager",0.833968162536621,"SMM02",2023-06-12
"4407",23,48,"Western Tanager",0.83124577999115,"SMM02",2023-06-12
"4408",23,51,"Western Tanager",0.349239468574524,"SMM02",2023-06-12
"4409",24,0,"Western Tanager",0.369100004434586,"SMM02",2023-06-12
"4410",24,6,"Western Tanager",0.557816624641418,"SMM02",2023-06-12
"4411",24,9,"Western Tanager",0.313343614339828,"SMM02",2023-06-12
"4412",24,15,"Western Tanager",0.450236201286316,"SMM02",2023-06-12
"4413",24,24,"Western Tanager",0.636737644672394,"SMM02",2023-06-12
"4414",24,30,"Western Tanager",0.3848777115345,"SMM02",2023-06-12
"4415",24,39,"Western Tanager",0.660037696361542,"SMM02",2023-06-12
"4416",24,54,"Western Tanager",0.422184646129608,"SMM02",2023-06-12
"4417",25,18,"Ruby-crowned Kinglet",0.567840754985809,"SMM02",2023-06-12
"4418",25,30,"Ruby-crowned Kinglet",0.600651860237122,"SMM02",2023-06-12
"4419",26,15,"Ruby-crowned Kinglet",0.419122666120529,"SMM02",2023-06-12
"4420",28,27,"Western Tanager",0.387591183185577,"SMM02",2023-06-12
"4421",28,39,"Western Tanager",0.660402297973633,"SMM02",2023-06-12
"4422",29,48,"Western Tanager",0.393199503421783,"SMM02",2023-06-12
"4423",30,6,"Western Tanager",0.685161650180817,"SMM02",2023-06-12
"4424",30,9,"Western Tanager",0.442489981651306,"SMM02",2023-06-12
"4425",30,18,"Western Tanager",0.37338787317276,"SMM02",2023-06-12
"4426",30,21,"Western Tanager",0.351125776767731,"SMM02",2023-06-12
"4427",30,24,"Western Tanager",0.769999742507935,"SMM02",2023-06-12
"4428",30,27,"Western Tanager",0.856095910072327,"SMM02",2023-06-12
"4429",30,30,"Western Tanager",0.402092188596725,"SMM02",2023-06-12
"4430",30,39,"Cassin's Vireo",0.378422439098358,"SMM02",2023-06-12
"4431",33,9,"Western Tanager",0.707367479801178,"SMM02",2023-06-12
"4432",34,12,"Western Tanager",0.900510668754578,"SMM02",2023-06-12
"4433",34,15,"Western Tanager",0.94097363948822,"SMM02",2023-06-12
"4434",34,18,"Western Tanager",0.709345579147339,"SMM02",2023-06-12
"4435",34,36,"Western Tanager",0.547993659973145,"SMM02",2023-06-12
"4436",34,51,"Western Tanager",0.399147033691406,"SMM02",2023-06-12
"4437",35,6,"Western Tanager",0.909518778324127,"SMM02",2023-06-12
"4438",35,9,"Western Tanager",0.364869803190231,"SMM02",2023-06-12
"4439",35,12,"Western Tanager",0.582571983337402,"SMM02",2023-06-12
"4440",35,18,"Western Tanager",0.522454023361206,"SMM02",2023-06-12
"4441",35,45,"Western Tanager",0.412587642669678,"SMM02",2023-06-12
"4442",35,51,"Western Tanager",0.496752381324768,"SMM02",2023-06-12
"4443",36,0,"Western Tanager",0.868698716163635,"SMM02",2023-06-12
"4444",36,6,"Western Tanager",0.434853881597519,"SMM02",2023-06-12
"4445",36,9,"Western Tanager",0.710443675518036,"SMM02",2023-06-12
"4446",36,12,"Western Tanager",0.454539030790329,"SMM02",2023-06-12
"4447",36,15,"Western Tanager",0.671233177185059,"SMM02",2023-06-12
"4448",36,18,"Western Tanager",0.392353653907776,"SMM02",2023-06-12
"4449",36,21,"Western Tanager",0.320031106472015,"SMM02",2023-06-12
"4450",36,24,"Western Tanager",0.781405448913574,"SMM02",2023-06-12
"4451",36,27,"Western Tanager",0.920268714427948,"SMM02",2023-06-12
"4452",36,30,"Western Tanager",0.832633793354034,"SMM02",2023-06-12
"4453",36,33,"Western Tanager",0.857724666595459,"SMM02",2023-06-12
"4454",36,39,"Western Tanager",0.916616439819336,"SMM02",2023-06-12
"4455",36,42,"Western Tanager",0.917317688465118,"SMM02",2023-06-12
"4456",36,45,"Western Tanager",0.806073844432831,"SMM02",2023-06-12
"4457",37,3,"Western Tanager",0.575764536857605,"SMM02",2023-06-12
"4458",37,6,"Western Tanager",0.452769547700882,"SMM02",2023-06-12
"4459",37,24,"Belted Kingfisher",0.564330518245697,"SMM02",2023-06-12
"4460",37,27,"Western Tanager",0.682844579219818,"SMM02",2023-06-12
"4461",37,42,"Western Tanager",0.683243811130524,"SMM02",2023-06-12
"4462",37,45,"Western Tanager",0.631312310695648,"SMM02",2023-06-12
"4463",37,48,"Red-breasted Nuthatch",0.824013948440552,"SMM02",2023-06-12
"4464",39,3,"Mountain Chickadee",0.367977768182755,"SMM02",2023-06-12
"4465",39,30,"Hammond's Flycatcher",0.96079820394516,"SMM02",2023-06-12
"4466",39,36,"Hammond's Flycatcher",0.932149350643158,"SMM02",2023-06-12
"4467",39,39,"Hammond's Flycatcher",0.844630479812622,"SMM02",2023-06-12
"4468",39,45,"Hammond's Flycatcher",0.919319152832031,"SMM02",2023-06-12
"4469",40,3,"Hammond's Flycatcher",0.717507064342499,"SMM02",2023-06-12
"4470",40,6,"Hammond's Flycatcher",0.442143946886063,"SMM02",2023-06-12
"4471",40,9,"Hammond's Flycatcher",0.556756436824799,"SMM02",2023-06-12
"4472",40,15,"Hammond's Flycatcher",0.961134374141693,"SMM02",2023-06-12
"4473",40,27,"Hammond's Flycatcher",0.873745262622833,"SMM02",2023-06-12
"4474",40,33,"Hammond's Flycatcher",0.872870624065399,"SMM02",2023-06-12
"4475",40,36,"Hammond's Flycatcher",0.882626473903656,"SMM02",2023-06-12
"4476",40,45,"Hammond's Flycatcher",0.866280555725098,"SMM02",2023-06-12
"4477",40,48,"Hammond's Flycatcher",0.835500001907349,"SMM02",2023-06-12
"4478",40,51,"Hammond's Flycatcher",0.791403412818909,"SMM02",2023-06-12
"4479",40,57,"Hammond's Flycatcher",0.332366198301315,"SMM02",2023-06-12
"4480",41,9,"Hammond's Flycatcher",0.785980880260468,"SMM02",2023-06-12
"4481",41,15,"Hammond's Flycatcher",0.336599797010422,"SMM02",2023-06-12
"4482",41,18,"Hammond's Flycatcher",0.791295528411865,"SMM02",2023-06-12
"4483",41,21,"Hammond's Flycatcher",0.89860874414444,"SMM02",2023-06-12
"4484",41,36,"Hammond's Flycatcher",0.712902247905731,"SMM02",2023-06-12
"4485",42,3,"Plumbeous Vireo",0.640521049499512,"SMM02",2023-06-12
"4486",42,12,"Hammond's Flycatcher",0.70888739824295,"SMM02",2023-06-12
"4487",43,36,"Western Tanager",0.895875751972198,"SMM02",2023-06-12
"4488",43,54,"Western Tanager",0.749022424221039,"SMM02",2023-06-12
"4489",44,3,"Western Tanager",0.935898005962372,"SMM02",2023-06-12
"4490",44,6,"Western Tanager",0.798587083816528,"SMM02",2023-06-12
"4491",44,9,"Western Tanager",0.910361528396606,"SMM02",2023-06-12
"4492",44,12,"Western Tanager",0.870648145675659,"SMM02",2023-06-12
"4493",44,42,"Western Tanager",0.652110636234283,"SMM02",2023-06-12
"4494",45,15,"Western Tanager",0.947968900203705,"SMM02",2023-06-12
"4495",45,39,"Western Tanager",0.321320354938507,"SMM02",2023-06-12
"4496",45,51,"Western Tanager",0.536123335361481,"SMM02",2023-06-12
"4497",45,57,"Western Tanager",0.619904458522797,"SMM02",2023-06-12
"4498",46,6,"Western Tanager",0.440129667520523,"SMM02",2023-06-12
"4499",46,30,"Western Tanager",0.592745542526245,"SMM02",2023-06-12
"4500",46,45,"Western Tanager",0.393030256032944,"SMM02",2023-06-12
"4501",46,54,"Western Tanager",0.34664985537529,"SMM02",2023-06-12
"4502",47,24,"Western Tanager",0.749673783779144,"SMM02",2023-06-12
"4503",47,30,"Western Tanager",0.567218601703644,"SMM02",2023-06-12
"4504",47,39,"Western Tanager",0.600799322128296,"SMM02",2023-06-12
"4505",47,42,"Western Tanager",0.894846439361572,"SMM02",2023-06-12
"4506",47,57,"Western Tanager",0.446983724832535,"SMM02",2023-06-12
"4507",48,9,"Cassin's Vireo",0.527863740921021,"SMM02",2023-06-12
"4508",48,12,"Western Tanager",0.969459712505341,"SMM02",2023-06-12
"4509",48,18,"Western Tanager",0.803373515605927,"SMM02",2023-06-12
"4510",48,27,"Western Tanager",0.653574824333191,"SMM02",2023-06-12
"4511",48,27,"Cassin's Vireo",0.32736811041832,"SMM02",2023-06-12
"4512",48,33,"Western Tanager",0.916638314723969,"SMM02",2023-06-12
"4513",48,42,"Western Tanager",0.910131871700287,"SMM02",2023-06-12
"4514",48,51,"Western Tanager",0.614068508148193,"SMM02",2023-06-12
"4515",48,57,"Western Tanager",0.870082199573517,"SMM02",2023-06-12
"4516",49,6,"Western Tanager",0.3827765583992,"SMM02",2023-06-12
"4517",49,9,"Western Tanager",0.708425641059875,"SMM02",2023-06-12
"4518",49,24,"Western Tanager",0.445435553789139,"SMM02",2023-06-12
"4519",49,48,"Western Tanager",0.939610958099365,"SMM02",2023-06-12
"4520",55,30,"American Crow",0.457763910293579,"SMM02",2023-06-12
"4521",56,15,"Hammond's Flycatcher",0.482550024986267,"SMM02",2023-06-12
"4522",57,51,"Warbling Vireo",0.669201493263245,"SMM02",2023-06-12
"4523",57,57,"Blue Grosbeak",0.553813219070435,"SMM02",2023-06-12
"4524",58,9,"Warbling Vireo",0.327775567770004,"SMM02",2023-06-12
"4525",0,12,"Western Tanager",0.342478007078171,"SMM02",2023-06-13
"4526",0,15,"American Robin",0.318918794393539,"SMM02",2023-06-13
"4527",0,57,"American Robin",0.523838996887207,"SMM02",2023-06-13
"4528",1,0,"American Robin",0.354501634836197,"SMM02",2023-06-13
"4529",1,6,"American Robin",0.48708838224411,"SMM02",2023-06-13
"4530",1,18,"American Robin",0.562869071960449,"SMM02",2023-06-13
"4531",2,9,"American Robin",0.427637755870819,"SMM02",2023-06-13
"4532",3,45,"American Robin",0.432925641536713,"SMM02",2023-06-13
"4533",5,39,"American Robin",0.379148721694946,"SMM02",2023-06-13
