"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"77","House Wren",0.56902277469635,"SMM02","20230606",57,51,3471,NA
"78","House Wren",0.481837630271912,"SMM02","20230606",58,6,3486,NA
"79","House Wren",0.418827444314957,"SMM02","20230606",58,21,3501,NA
"80","House Wren",0.350206881761551,"SMM02","20230606",59,0,3540,NA
"81","House Wren",0.336748003959656,"SMM02","20230606",59,6,3546,NA
"82","House Wren",0.318766683340073,"SMM02","20230606",59,21,3561,NA
"83","House Wren",0.545810878276825,"SMM02","20230607",35,45,2145,NA
"84","House Wren",0.457465648651123,"SMM02","20230607",36,51,2211,NA
"85","House Wren",0.534472465515137,"SMM02","20230607",37,6,2226,NA
"86","House Wren",0.477178543806076,"SMM02","20230607",37,30,2250,NA
"87","House Wren",0.451539069414139,"SMM02","20230607",37,36,2256,NA
"88","House Wren",0.3603335916996,"SMM02","20230607",38,12,2292,NA
"89","House Wren",0.58767181634903,"SMM02","20230607",38,39,2319,NA
"90","House Wren",0.383620917797089,"SMM02","20230607",38,57,2337,NA
"91","House Wren",0.371642559766769,"SMM02","20230607",39,3,2343,NA
"92","House Wren",0.584797203540802,"SMM02","20230607",39,33,2373,NA
"93","House Wren",0.342466980218887,"SMM02","20230607",39,48,2388,NA
"94","House Wren",0.525450050830841,"SMM02","20230607",39,57,2397,NA
"95","House Wren",0.599518179893494,"SMM02","20230607",40,3,2403,NA
"96","House Wren",0.555723547935486,"SMM02","20230607",40,57,2457,NA
"97","House Wren",0.464464098215103,"SMM02","20230607",41,3,2463,NA
"98","House Wren",0.540700197219849,"SMM02","20230607",41,12,2472,NA
"99","House Wren",0.68195503950119,"SMM02","20230607",41,36,2496,NA
"100","House Wren",0.61788547039032,"SMM02","20230607",41,42,2502,NA
"101","House Wren",0.308555245399475,"SMM02","20230607",41,48,2508,NA
"102","House Wren",0.530552744865417,"SMM02","20230607",41,51,2511,NA
"103","House Wren",0.769884586334229,"SMM02","20230607",41,57,2517,NA
"104","House Wren",0.545383512973785,"SMM02","20230607",42,3,2523,NA
"105","House Wren",0.906053960323334,"SMM02","20230607",42,9,2529,NA
"106","House Wren",0.399798601865768,"SMM02","20230607",42,15,2535,NA
"107","House Wren",0.433061987161636,"SMM02","20230607",43,0,2580,NA
"108","House Wren",0.587959468364716,"SMM02","20230607",43,9,2589,NA
"109","House Wren",0.658332169055939,"SMM02","20230607",43,15,2595,NA
"110","House Wren",0.431171625852585,"SMM02","20230607",43,21,2601,NA
"111","House Wren",0.519806385040283,"SMM02","20230607",43,24,2604,NA
"112","House Wren",0.92132157087326,"SMM02","20230607",43,36,2616,NA
"113","House Wren",0.807635724544525,"SMM02","20230607",44,6,2646,NA
"114","House Wren",0.431353092193604,"SMM02","20230607",44,12,2652,NA
"115","House Wren",0.373603671789169,"SMM02","20230607",44,15,2655,NA
"116","House Wren",0.463598281145096,"SMM02","20230607",44,21,2661,NA
"117","House Wren",0.690342783927917,"SMM02","20230607",45,6,2706,NA
"118","House Wren",0.687760531902313,"SMM02","20230607",45,30,2730,NA
"119","House Wren",0.37315246462822,"SMM02","20230607",45,36,2736,NA
"120","House Wren",0.435168445110321,"SMM02","20230607",45,42,2742,NA
"121","House Wren",0.437693476676941,"SMM02","20230607",46,3,2763,NA
"122","House Wren",0.497346073389053,"SMM02","20230607",46,15,2775,NA
"123","House Wren",0.388408154249191,"SMM02","20230607",46,21,2781,NA
"124","House Wren",0.407930463552475,"SMM02","20230607",46,57,2817,NA
"125","House Wren",0.848422527313232,"SMM02","20230607",47,12,2832,NA
"126","House Wren",0.395095080137253,"SMM02","20230607",47,21,2841,NA
"127","House Wren",0.386815398931503,"SMM02","20230607",47,30,2850,NA
"128","House Wren",0.684600591659546,"SMM02","20230607",47,57,2877,NA
"129","House Wren",0.640605747699738,"SMM02","20230607",48,6,2886,NA
"130","House Wren",0.315800487995148,"SMM02","20230607",49,3,2943,NA
"131","House Wren",0.373878747224808,"SMM02","20230607",49,9,2949,NA
"132","House Wren",0.409883797168732,"SMM02","20230607",49,18,2958,NA
"133","House Wren",0.497889876365662,"SMM02","20230607",50,15,3015,NA
"134","House Wren",0.52085667848587,"SMM02","20230607",51,12,3072,NA
"135","House Wren",0.640256881713867,"SMM02","20230607",51,27,3087,NA
"136","House Wren",0.331182181835175,"SMM02","20230607",51,33,3093,NA
"137","House Wren",0.346948146820068,"SMM02","20230607",51,36,3096,NA
"138","House Wren",0.58478170633316,"SMM02","20230607",51,51,3111,NA
"139","House Wren",0.329379022121429,"SMM02","20230607",52,6,3126,NA
"140","House Wren",0.53197854757309,"SMM02","20230607",52,21,3141,NA
"141","House Wren",0.486831665039062,"SMM02","20230607",52,27,3147,NA
"142","House Wren",0.446514457464218,"SMM02","20230607",52,39,3159,NA
"143","House Wren",0.40230917930603,"SMM02","20230607",52,45,3165,NA
"144","House Wren",0.472347497940063,"SMM02","20230607",53,39,3219,NA
"145","House Wren",0.474143624305725,"SMM02","20230607",53,51,3231,NA
"146","House Wren",0.617998063564301,"SMM02","20230607",54,30,3270,NA
"147","House Wren",0.347716063261032,"SMM02","20230607",54,51,3291,NA
"148","House Wren",0.377704203128815,"SMM02","20230607",56,30,3390,NA
"149","House Wren",0.320430010557175,"SMM02","20230607",56,45,3405,NA
"150","House Wren",0.467691004276276,"SMM02","20230607",57,3,3423,NA
"151","House Wren",0.314865976572037,"SMM02","20230607",57,24,3444,NA
"152","House Wren",0.303371429443359,"SMM02","20230607",57,48,3468,NA
"153","House Wren",0.468809455633163,"SMM02","20230607",58,6,3486,NA
"154","House Wren",0.315140038728714,"SMM02","20230607",58,57,3537,NA
"155","House Wren",0.362773090600967,"SMM02","20230607",59,15,3555,NA
"156","House Wren",0.384839355945587,"SMM02","20230607",59,45,3585,NA
"157","House Wren",0.316800564527512,"SMM02","20230608",0,0,0,NA
"158","House Wren",0.446829050779343,"SMM02","20230608",0,54,54,NA
"159","House Wren",0.31232351064682,"SMM02","20230608",1,54,114,NA
"160","House Wren",0.376093715429306,"SMM02","20230608",3,39,219,NA
"161","House Wren",0.427121937274933,"SMM02","20230609",41,39,2499,NA
"162","House Wren",0.533606171607971,"SMM05","20230618",53,24,3204,NA
"163","House Wren",0.365052342414856,"SMM05","20230626",41,3,2463,NA
"164","House Wren",0.613439381122589,"SMM14","20230602",53,42,3222,NA
"165","House Wren",0.748928248882294,"SMM14","20230602",54,6,3246,NA
"166","House Wren",0.571626782417297,"SMM16","20230602",0,39,39,NA
"167","House Wren",0.400173783302307,"SMM16","20230602",15,18,918,NA
"168","House Wren",0.371196389198303,"SMM16","20230602",29,15,1755,NA
"169","House Wren",0.378018081188202,"SMM16","20230602",31,21,1881,NA
"170","House Wren",0.554372310638428,"SMM16","20230602",31,39,1899,NA
"171","House Wren",0.304429531097412,"SMM16","20230603",3,51,231,NA
"172","House Wren",0.369679659605026,"SMM16","20230603",9,9,549,NA
"173","House Wren",0.497058212757111,"SMM16","20230606",17,48,1068,NA
"174","House Wren",0.46871942281723,"SMM16","20230607",21,54,1314,NA
"175","House Wren",0.359931617975235,"SMM16","20230607",22,48,1368,NA
"176","House Wren",0.322274684906006,"SMM16","20230607",32,24,1944,NA
"177","House Wren",0.381562322378159,"SMM16","20230608",2,3,123,NA
"178","House Wren",0.311519235372543,"SMM16","20230608",3,45,225,NA
"179","House Wren",0.44348081946373,"SMM16","20230608",7,12,432,NA
"180","House Wren",0.340271085500717,"SMM16","20230608",12,6,726,NA
"181","House Wren",0.406496524810791,"SMM16","20230608",16,45,1005,NA
"182","House Wren",0.536848962306976,"SMM16","20230609",23,9,1389,NA
"183","House Wren",0.357848316431046,"SMM16","20230609",24,24,1464,NA
"184","House Wren",0.362170070409775,"SMM16","20230609",24,57,1497,NA
"185","House Wren",0.482572615146637,"SMM16","20230609",25,15,1515,NA
"186","House Wren",0.413348406553268,"SMM16","20230609",25,39,1539,NA
"187","House Wren",0.638733565807343,"SMM16","20230609",26,3,1563,NA
"188","House Wren",0.302545160055161,"SMM16","20230610",4,39,279,NA
"189","House Wren",0.425965398550034,"SMM16","20230610",5,57,357,NA
"190","House Wren",0.315531343221664,"SMM16","20230610",6,33,393,NA
"191","House Wren",0.318009525537491,"SMM16","20230611",5,3,303,NA
"192","House Wren",0.480781823396683,"SMM16","20230613",17,27,1047,NA
"193","House Wren",0.379056066274643,"SMM16","20230613",57,51,3471,NA
"194","House Wren",0.403168946504593,"SMM16","20230613",58,12,3492,NA
"195","House Wren",0.391992896795273,"SMM16","20230617",43,27,2607,NA
"196","House Wren",0.564870178699493,"SMM16","20230619",22,54,1374,NA
"197","House Wren",0.44919553399086,"SMM16","20230623",58,39,3519,NA
"198","House Wren",0.34439817070961,"SMM16","20230624",1,12,72,NA
"199","House Wren",0.438278943300247,"SMM16","20230625",23,51,1431,NA
"200","House Wren",0.464022904634476,"SMM16","20230625",24,6,1446,NA
