"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"65","Hammond's Flycatcher",0.943724453449249,"SMM02","20230601",35,27,2127,NA
"66","Hammond's Flycatcher",0.936482965946198,"SMM02","20230601",35,30,2130,NA
"67","Hammond's Flycatcher",0.92951512336731,"SMM02","20230601",35,33,2133,NA
"68","Hammond's Flycatcher",0.955039322376251,"SMM02","20230601",35,36,2136,NA
"69","Hammond's Flycatcher",0.829802811145782,"SMM02","20230601",35,45,2145,NA
"70","Hammond's Flycatcher",0.429940074682236,"SMM02","20230601",41,12,2472,NA
"71","Hammond's Flycatcher",0.453950375318527,"SMM02","20230601",52,39,3159,NA
"72","Hammond's Flycatcher",0.633647739887238,"SMM02","20230601",54,21,3261,NA
"73","Hammond's Flycatcher",0.522508263587952,"SMM02","20230602",26,15,1575,NA
"74","Hammond's Flycatcher",0.730516195297241,"SMM02","20230602",26,21,1581,NA
"75","Hammond's Flycatcher",0.403324514627457,"SMM02","20230602",30,54,1854,NA
"76","Hammond's Flycatcher",0.782715141773224,"SMM02","20230602",32,9,1929,NA
"77","Hammond's Flycatcher",0.356457591056824,"SMM02","20230602",32,42,1962,NA
"78","Hammond's Flycatcher",0.528243482112885,"SMM02","20230602",37,45,2265,NA
"79","Hammond's Flycatcher",0.487527787685394,"SMM02","20230602",53,42,3222,NA
"80","Hammond's Flycatcher",0.469038963317871,"SMM02","20230603",53,39,3219,NA
"81","Hammond's Flycatcher",0.505231082439423,"SMM02","20230603",53,51,3231,NA
"82","Hammond's Flycatcher",0.884661853313446,"SMM02","20230604",10,48,648,NA
"83","Hammond's Flycatcher",0.739749729633331,"SMM02","20230604",16,39,999,NA
"84","Hammond's Flycatcher",0.445044100284576,"SMM02","20230604",16,57,1017,NA
"85","Hammond's Flycatcher",0.372842669487,"SMM02","20230604",17,21,1041,NA
"86","Hammond's Flycatcher",0.435574442148209,"SMM02","20230604",48,39,2919,NA
"87","Hammond's Flycatcher",0.857118129730225,"SMM02","20230604",48,51,2931,NA
"88","Hammond's Flycatcher",0.817725002765656,"SMM02","20230604",49,0,2940,NA
"89","Hammond's Flycatcher",0.435730457305908,"SMM02","20230604",49,39,2979,NA
"90","Hammond's Flycatcher",0.429881155490875,"SMM02","20230604",50,39,3039,NA
"91","Hammond's Flycatcher",0.914385557174683,"SMM02","20230604",54,15,3255,NA
"92","Hammond's Flycatcher",0.380622565746307,"SMM02","20230604",55,0,3300,NA
"93","Hammond's Flycatcher",0.473680734634399,"SMM02","20230604",56,18,3378,NA
"94","Hammond's Flycatcher",0.882446050643921,"SMM02","20230605",7,45,465,NA
"95","Hammond's Flycatcher",0.573261976242065,"SMM02","20230605",9,15,555,NA
"96","Hammond's Flycatcher",0.837718963623047,"SMM02","20230607",19,36,1176,NA
"97","Hammond's Flycatcher",0.732329368591309,"SMM02","20230607",21,15,1275,NA
"98","Hammond's Flycatcher",0.372699677944183,"SMM02","20230607",21,57,1317,NA
"99","Hammond's Flycatcher",0.629296779632568,"SMM02","20230607",22,12,1332,NA
"100","Hammond's Flycatcher",0.367209941148758,"SMM02","20230608",48,45,2925,NA
"101","Hammond's Flycatcher",0.319019705057144,"SMM02","20230608",49,57,2997,NA
"102","Hammond's Flycatcher",0.358277410268784,"SMM02","20230610",29,15,1755,NA
"103","Hammond's Flycatcher",0.844630479812622,"SMM02","20230612",39,39,2379,NA
"104","Hammond's Flycatcher",0.717507064342499,"SMM02","20230612",40,3,2403,NA
"105","Hammond's Flycatcher",0.873745262622833,"SMM02","20230612",40,27,2427,NA
"106","Hammond's Flycatcher",0.882626473903656,"SMM02","20230612",40,36,2436,NA
"107","Hammond's Flycatcher",0.866280555725098,"SMM02","20230612",40,45,2445,NA
"108","Hammond's Flycatcher",0.791403412818909,"SMM02","20230612",40,51,2451,NA
"109","Hammond's Flycatcher",0.785980880260468,"SMM02","20230612",41,9,2469,NA
"110","Hammond's Flycatcher",0.89860874414444,"SMM02","20230612",41,21,2481,NA
"111","Hammond's Flycatcher",0.431090086698532,"SMM02","20230613",19,48,1188,NA
"112","Hammond's Flycatcher",0.656529426574707,"SMM02","20230613",46,30,2790,NA
"113","Hammond's Flycatcher",0.746709525585175,"SMM02","20230613",49,51,2991,NA
"114","Hammond's Flycatcher",0.33800134062767,"SMM02","20230614",55,30,3330,NA
"115","Hammond's Flycatcher",0.582303166389465,"SMM02","20230616",18,33,1113,NA
"116","Hammond's Flycatcher",0.735312104225159,"SMM02","20230616",18,39,1119,NA
"117","Hammond's Flycatcher",0.462017267942429,"SMM02","20230617",44,12,2652,NA
"118","Hammond's Flycatcher",0.596511542797089,"SMM02","20230617",45,27,2727,NA
"119","Hammond's Flycatcher",0.387827008962631,"SMM02","20230617",46,3,2763,NA
"120","Hammond's Flycatcher",0.55584990978241,"SMM02","20230617",47,21,2841,NA
"121","Hammond's Flycatcher",0.809409022331238,"SMM02","20230617",47,30,2850,NA
"122","Hammond's Flycatcher",0.370027661323547,"SMM02","20230623",45,21,2721,NA
"123","Hammond's Flycatcher",0.385669320821762,"SMM02","20230623",47,48,2868,NA
"124","Hammond's Flycatcher",0.608662068843842,"SMM02","20230625",25,51,1551,NA
"125","Hammond's Flycatcher",0.551848828792572,"SMM02","20230625",56,0,3360,NA
"126","Hammond's Flycatcher",0.630014598369598,"SMM02","20230625",56,18,3378,NA
"127","Hammond's Flycatcher",0.386177092790604,"SMM02","20230625",56,27,3387,NA
"128","Hammond's Flycatcher",0.728281497955322,"SMM05","20230615",55,0,3300,NA
"129","Hammond's Flycatcher",0.590365827083588,"SMM07","20230603",46,33,2793,NA
"130","Hammond's Flycatcher",0.364100009202957,"SMM07","20230603",46,51,2811,NA
"131","Hammond's Flycatcher",0.876120805740356,"SMM07","20230603",47,12,2832,NA
