"","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File"
"234","67000","UF3-9",2024-06-01,7,1,12,"Hooded Warbler",0.240196406841278,"20240601_070100-216849949.flac"
"235","67000","UF3-9",2024-06-01,7,1,18,"Hooded Warbler",0.196940034627914,"20240601_070100-216849949.flac"
"236","67000","UF3-9",2024-06-01,7,2,27,"Hooded Warbler",0.170835554599762,"20240601_070200-216849950.flac"
"237","67000","UF3-9",2024-06-01,7,3,6,"Hooded Warbler",0.204006999731064,"20240601_070300-216849951.flac"
"238","67000","UF3-9",2024-06-01,7,3,12,"Hooded Warbler",0.159304708242416,"20240601_070300-216849951.flac"
"239","67000","UF3-9",2024-06-01,7,3,42,"Hooded Warbler",0.336309611797333,"20240601_070300-216849951.flac"
"240","67000","UF3-9",2024-06-01,7,3,51,"Hooded Warbler",0.157738298177719,"20240601_070300-216849951.flac"
"241","67000","UF3-9",2024-06-01,7,4,21,"Hooded Warbler",0.165371119976044,"20240601_070400-216849952.flac"
"242","67000","UF3-9",2024-06-01,7,4,36,"Hooded Warbler",0.16433322429657,"20240601_070400-216849952.flac"
"243","67000","UF3-9",2024-06-01,8,4,27,"Hooded Warbler",0.218762293457985,"20240601_080400-216849805.flac"
"244","67000","UF3-9",2024-06-02,6,3,9,"Hooded Warbler",0.180873528122902,"20240602_060300-216849568.flac"
"245","67000","UF3-9",2024-06-03,6,3,33,"Hooded Warbler",0.221862033009529,"20240603_060300-216849593.flac"
"246","67000","UF3-9",2024-06-03,7,2,15,"Hooded Warbler",0.199199065566063,"20240603_070200-216849718.flac"
"247","67000","UF3-9",2024-06-03,7,2,42,"Hooded Warbler",0.232600063085556,"20240603_070200-216849718.flac"
"248","67000","UF3-9",2024-06-03,7,2,57,"Hooded Warbler",0.172383725643158,"20240603_070200-216849718.flac"
"249","67000","UF3-9",2024-06-03,7,3,12,"Hooded Warbler",0.153395935893059,"20240603_070300-216849719.flac"
"250","67000","UF3-9",2024-06-04,6,3,33,"Hooded Warbler",0.4239122569561,"20240604_060300-216849598.flac"
"251","67000","UF3-9",2024-06-04,7,2,54,"Hooded Warbler",0.171208664774895,"20240604_070200-216849531.flac"
"252","67000","UF3-9",2024-06-04,8,0,12,"Hooded Warbler",0.15308053791523,"20240604_080000-216849610.flac"
"253","67000","UF3-9",2024-06-04,8,0,24,"Hooded Warbler",0.171750739216805,"20240604_080000-216849610.flac"
"254","67000","UF3-9",2024-06-04,8,4,9,"Hooded Warbler",0.21881577372551,"20240604_080400-216849614.flac"
"255","67000","UF3-9",2024-06-05,6,2,30,"Hooded Warbler",0.205409973859787,"20240605_060200-216849683.flac"
"256","67000","UF3-9",2024-06-05,6,3,12,"Hooded Warbler",0.170132458209991,"20240605_060300-216849684.flac"
"257","67000","UF3-9",2024-06-05,7,4,36,"Hooded Warbler",0.151458099484444,"20240605_070400-216849538.flac"
"258","67000","UF3-9",2024-06-05,8,1,3,"Hooded Warbler",0.378700911998749,"20240605_080100-216849576.flac"
"259","67000","UF3-9",2024-06-06,7,0,12,"Hooded Warbler",0.186217963695526,"20240606_070000-216849494.flac"
"260","67000","UF3-9",2024-06-06,7,0,30,"Hooded Warbler",0.170936465263367,"20240606_070000-216849494.flac"
"261","67000","UF3-9",2024-06-06,7,1,0,"Hooded Warbler",0.16544483602047,"20240606_070100-216849495.flac"
"262","67000","UF3-9",2024-06-06,7,1,33,"Hooded Warbler",0.163150995969772,"20240606_070100-216849495.flac"
"263","67000","UF3-9",2024-06-06,7,1,39,"Hooded Warbler",0.209537267684937,"20240606_070100-216849495.flac"
"264","67000","UF3-9",2024-06-06,7,2,6,"Hooded Warbler",0.170173063874245,"20240606_070200-216849496.flac"
"265","67000","UF3-9",2024-06-06,7,2,12,"Hooded Warbler",0.158002659678459,"20240606_070200-216849496.flac"
"266","67000","UF3-9",2024-06-06,7,2,48,"Hooded Warbler",0.160457730293274,"20240606_070200-216849496.flac"
"267","67000","UF3-9",2024-06-06,7,4,33,"Hooded Warbler",0.175974383950233,"20240606_070400-216849498.flac"
"268","67000","UF3-9",2024-06-06,7,4,45,"Hooded Warbler",0.165461108088493,"20240606_070400-216849498.flac"
"269","67000","UF3-9",2024-06-06,7,4,48,"Hooded Warbler",0.168165519833565,"20240606_070400-216849498.flac"
"270","67000","UF3-9",2024-06-07,7,0,27,"Hooded Warbler",0.171418577432632,"20240607_070000-216849796.flac"
"271","67000","UF3-9",2024-06-07,7,0,30,"Hooded Warbler",0.168398827314377,"20240607_070000-216849796.flac"
"272","67000","UF3-9",2024-06-07,7,2,57,"Hooded Warbler",0.164630815386772,"20240607_070200-216849798.flac"
"273","67000","UF3-9",2024-06-07,7,4,42,"Hooded Warbler",0.200336530804634,"20240607_070400-216849800.flac"
"274","67000","UF3-9",2024-06-08,6,1,9,"Hooded Warbler",0.165134832262993,"20240608_060100-216849510.flac"
"275","67000","UF3-9",2024-06-08,6,3,27,"Hooded Warbler",0.241366863250732,"20240608_060300-216849512.flac"
"276","67000","UF3-9",2024-06-08,7,3,0,"Hooded Warbler",0.159214586019516,"20240608_070300-216849633.flac"
"277","67000","UF3-9",2024-06-08,7,4,15,"Hooded Warbler",0.15660597383976,"20240608_070400-216849634.flac"
"278","67000","UF3-9",2024-06-08,7,4,21,"Hooded Warbler",0.156408369541168,"20240608_070400-216849634.flac"
"279","67000","UF3-9",2024-06-08,7,4,33,"Hooded Warbler",0.154426738619804,"20240608_070400-216849634.flac"
"280","67000","UF3-9",2024-06-08,8,0,36,"Hooded Warbler",0.172107502818108,"20240608_080000-216849544.flac"
"281","67000","UF3-9",2024-06-08,8,1,27,"Hooded Warbler",0.196488037705421,"20240608_080100-216849545.flac"
"282","67000","UF3-9",2024-06-09,6,3,9,"Hooded Warbler",0.153101310133934,"20240609_060300-216849563.flac"
"283","67000","UF3-9",2024-06-09,6,4,30,"Hooded Warbler",0.151671469211578,"20240609_060400-216849564.flac"
"284","67000","UF3-9",2024-06-09,8,0,39,"Hooded Warbler",0.150380223989487,"20240609_080000-216849429.flac"
"285","67000","UF3-9",2024-06-09,8,1,24,"Hooded Warbler",0.165779799222946,"20240609_080100-216849430.flac"
"286","67000","UF3-9",2024-06-09,8,1,42,"Hooded Warbler",0.194584533572197,"20240609_080100-216849430.flac"
"287","67000","UF3-9",2024-06-10,6,0,39,"Hooded Warbler",0.159403711557388,"20240610_060000-216849645.flac"
"288","67000","UF3-9",2024-06-10,6,3,21,"Hooded Warbler",0.170059621334076,"20240610_060300-216849648.flac"
"289","67000","UF3-9",2024-06-10,7,3,12,"Hooded Warbler",0.398285359144211,"20240610_070300-216849452.flac"
"290","67000","UF3-9",2024-06-10,8,0,57,"Hooded Warbler",0.154519587755203,"20240610_080000-216849605.flac"
"291","67000","UF3-9",2024-06-10,8,1,12,"Hooded Warbler",0.155877009034157,"20240610_080100-216849606.flac"
"292","67000","UF3-9",2024-06-10,8,2,9,"Hooded Warbler",0.215184256434441,"20240610_080200-216849607.flac"
"293","67000","UF3-9",2024-06-10,8,2,24,"Hooded Warbler",0.159469217061996,"20240610_080200-216849607.flac"
"294","67000","UF3-9",2024-06-10,8,2,27,"Hooded Warbler",0.170158192515373,"20240610_080200-216849607.flac"
"295","67000","UF3-9",2024-06-10,8,2,30,"Hooded Warbler",0.221643596887589,"20240610_080200-216849607.flac"
"296","67000","UF3-9",2024-06-10,8,3,54,"Hooded Warbler",0.155195266008377,"20240610_080300-216849608.flac"
"297","67000","UF3-9",2024-06-10,8,3,57,"Hooded Warbler",0.194345653057098,"20240610_080300-216849608.flac"
"298","67000","UF3-9",2024-06-10,8,4,33,"Hooded Warbler",0.236481919884682,"20240610_080400-216849609.flac"
"299","67000","UF3-9",2024-06-10,8,4,36,"Hooded Warbler",0.165070846676826,"20240610_080400-216849609.flac"
"300","67000","UF3-9",2024-06-10,8,4,39,"Hooded Warbler",0.159068197011948,"20240610_080400-216849609.flac"
"301","67000","UF3-9",2024-06-10,8,4,51,"Hooded Warbler",0.220554605126381,"20240610_080400-216849609.flac"
"302","67000","UF3-9",2024-06-10,8,4,54,"Hooded Warbler",0.17765885591507,"20240610_080400-216849609.flac"
"303","67000","UF3-9",2024-06-11,7,1,51,"Hooded Warbler",0.250958889722824,"20240611_070100-216849445.flac"
"304","67000","UF3-9",2024-06-12,6,0,21,"Hooded Warbler",0.202893793582916,"20240612_060000-216849399.flac"
"305","67000","UF3-9",2024-06-12,6,2,21,"Hooded Warbler",0.345273971557617,"20240612_060200-216849401.flac"
"306","67000","UF3-9",2024-06-12,6,2,33,"Hooded Warbler",0.155000910162926,"20240612_060200-216849401.flac"
"307","67000","UF3-9",2024-06-12,6,2,45,"Hooded Warbler",0.174212113022804,"20240612_060200-216849401.flac"
"308","67000","UF3-9",2024-06-12,6,3,0,"Hooded Warbler",0.210883572697639,"20240612_060300-216849402.flac"
"309","67000","UF3-9",2024-06-12,7,1,0,"Hooded Warbler",0.27914634346962,"20240612_070100-216849375.flac"
"310","67000","UF3-9",2024-06-13,7,3,54,"Hooded Warbler",0.176828697323799,"20240613_070300-216849412.flac"
"311","67000","UF3-9",2024-06-13,7,4,6,"Hooded Warbler",0.188439056277275,"20240613_070400-216849413.flac"
"312","67000","UF3-9",2024-06-13,7,4,30,"Hooded Warbler",0.157303869724274,"20240613_070400-216849413.flac"
"313","67000","UF3-9",2024-06-13,7,4,45,"Hooded Warbler",0.153537675738335,"20240613_070400-216849413.flac"
"314","67000","UF3-9",2024-06-13,8,0,18,"Hooded Warbler",0.152634099125862,"20240613_080000-216849671.flac"
"315","67000","UF3-9",2024-06-13,8,0,24,"Hooded Warbler",0.218360006809235,"20240613_080000-216849671.flac"
"316","67000","UF3-9",2024-06-13,8,0,33,"Hooded Warbler",0.221522569656372,"20240613_080000-216849671.flac"
"317","67000","UF3-9",2024-06-13,8,0,45,"Hooded Warbler",0.157910063862801,"20240613_080000-216849671.flac"
"318","67000","UF3-9",2024-06-13,8,0,48,"Hooded Warbler",0.157436192035675,"20240613_080000-216849671.flac"
"319","67000","UF3-9",2024-06-13,8,1,27,"Hooded Warbler",0.154472917318344,"20240613_080100-216849672.flac"
"320","67000","UF3-9",2024-06-13,8,1,39,"Hooded Warbler",0.163883551955223,"20240613_080100-216849672.flac"
"321","67000","UF3-9",2024-06-13,8,2,21,"Hooded Warbler",0.152761831879616,"20240613_080200-216849673.flac"
"322","67000","UF3-9",2024-06-13,8,2,30,"Hooded Warbler",0.165957614779472,"20240613_080200-216849673.flac"
"323","67000","UF3-9",2024-06-13,8,2,39,"Hooded Warbler",0.217088744044304,"20240613_080200-216849673.flac"
"324","67000","UF3-9",2024-06-13,8,2,42,"Hooded Warbler",0.194435358047485,"20240613_080200-216849673.flac"
"325","67000","UF3-9",2024-06-13,8,3,54,"Hooded Warbler",0.171655982732773,"20240613_080300-216849674.flac"
"326","67000","UF3-9",2024-06-13,8,3,57,"Hooded Warbler",0.165347784757614,"20240613_080300-216849674.flac"
"327","67000","UF3-9",2024-06-13,8,4,3,"Hooded Warbler",0.159251391887665,"20240613_080400-216849675.flac"
"328","67000","UF3-9",2024-06-13,8,4,27,"Hooded Warbler",0.215380743145943,"20240613_080400-216849675.flac"
"329","67000","UF3-9",2024-06-13,8,4,30,"Hooded Warbler",0.194113701581955,"20240613_080400-216849675.flac"
"330","67001","UF3-7",2024-05-11,7,4,51,"Hooded Warbler",0.164371341466904,"20240511_070400-216849373.flac"
"331","67001","UF3-7",2024-05-12,7,1,12,"Hooded Warbler",0.150323674082756,"20240512_070100-216849480.flac"
"332","67001","UF3-7",2024-06-09,6,0,9,"Hooded Warbler",0.153539419174194,"20240609_060000-216849454.flac"
"333","67001","UF3-7",2024-06-09,6,0,15,"Hooded Warbler",0.150469779968262,"20240609_060000-216849454.flac"
"334","67001","UF3-7",2024-06-09,6,1,45,"Hooded Warbler",0.160640612244606,"20240609_060100-216849455.flac"
"335","67001","UF3-7",2024-06-09,6,2,45,"Hooded Warbler",0.212935298681259,"20240609_060200-216849456.flac"
"336","67001","UF3-7",2024-06-09,6,4,51,"Hooded Warbler",0.157589986920357,"20240609_060400-216849458.flac"
"337","67001","UF3-7",2024-06-09,7,0,36,"Hooded Warbler",0.156219318509102,"20240609_070000-216849344.flac"
"338","67001","UF3-7",2024-06-09,7,3,3,"Hooded Warbler",0.17475637793541,"20240609_070300-216849347.flac"
"339","67001","UF3-7",2024-06-09,7,4,24,"Hooded Warbler",0.15270821750164,"20240609_070400-216849348.flac"
"340","67001","UF3-7",2024-06-09,7,4,48,"Hooded Warbler",0.165490970015526,"20240609_070400-216849348.flac"
"341","67001","UF3-7",2024-06-13,7,4,57,"Hooded Warbler",0.161113291978836,"20240613_070400-216849263.flac"
"342","67001","UF3-7",2024-06-13,8,0,27,"Hooded Warbler",0.154152080416679,"20240613_080000-216849434.flac"
"343","67001","UF3-7",2024-06-13,8,1,24,"Hooded Warbler",0.163443729281425,"20240613_080100-216849435.flac"
"344","67001","UF3-7",2024-06-13,8,1,45,"Hooded Warbler",0.168315052986145,"20240613_080100-216849435.flac"
"345","67001","UF3-7",2024-06-13,8,2,0,"Hooded Warbler",0.228640750050545,"20240613_080200-216849436.flac"
"346","67001","UF3-7",2024-06-13,8,3,24,"Hooded Warbler",0.157999455928802,"20240613_080300-216849437.flac"
"347","67001","UF3-7",2024-06-13,8,3,51,"Hooded Warbler",0.160489872097969,"20240613_080300-216849437.flac"
"348","67001","UF3-7",2024-06-13,8,4,6,"Hooded Warbler",0.200559973716736,"20240613_080400-216849438.flac"
"349","67001","UF3-7",2024-06-13,8,4,39,"Hooded Warbler",0.431015849113464,"20240613_080400-216849438.flac"
"350","67001","UF3-7",2024-06-13,8,4,57,"Hooded Warbler",0.151069149374962,"20240613_080400-216849438.flac"
"351","67001","UF3-7",2024-06-14,6,0,21,"Hooded Warbler",0.156502336263657,"20240614_060000-216849389.flac"
"352","67001","UF3-7",2024-06-14,6,0,42,"Hooded Warbler",0.320427089929581,"20240614_060000-216849389.flac"
"353","67001","UF3-7",2024-06-14,6,0,57,"Hooded Warbler",0.374973744153976,"20240614_060000-216849389.flac"
"354","67001","UF3-7",2024-06-14,6,1,21,"Hooded Warbler",0.152536690235138,"20240614_060100-216849390.flac"
"355","67001","UF3-7",2024-06-14,6,2,54,"Hooded Warbler",0.194214850664139,"20240614_060200-216849391.flac"
"356","67001","UF3-7",2024-06-14,8,1,21,"Hooded Warbler",0.168724283576012,"20240614_080100-216849305.flac"
"357","67001","UF3-7",2024-06-14,8,2,0,"Hooded Warbler",0.16537444293499,"20240614_080200-216849306.flac"
"358","67001","UF3-7",2024-06-14,8,2,15,"Hooded Warbler",0.181686729192734,"20240614_080200-216849306.flac"
"359","67001","UF3-7",2024-06-14,8,4,21,"Hooded Warbler",0.167961955070496,"20240614_080400-216849308.flac"
"360","67001","UF3-7",2024-06-14,8,4,24,"Hooded Warbler",0.275630831718445,"20240614_080400-216849308.flac"
"361","67001","UF3-7",2024-06-15,6,0,54,"Hooded Warbler",0.150817260146141,"20240615_060000-216849208.flac"
"362","67001","UF3-7",2024-06-15,8,2,33,"Hooded Warbler",0.185967013239861,"20240615_080200-216849220.flac"
"363","67001","UF3-7",2024-06-16,6,4,39,"Hooded Warbler",0.151444852352142,"20240616_060400-216849253.flac"
"364","67001","UF3-7",2024-06-17,6,0,9,"Hooded Warbler",0.154117569327354,"20240617_060000-216849188.flac"
"365","67001","UF3-7",2024-06-17,6,0,15,"Hooded Warbler",0.179306969046593,"20240617_060000-216849188.flac"
"366","67001","UF3-7",2024-06-17,6,0,33,"Hooded Warbler",0.186727076768875,"20240617_060000-216849188.flac"
"367","67001","UF3-7",2024-06-17,6,0,36,"Hooded Warbler",0.163871109485626,"20240617_060000-216849188.flac"
"368","67001","UF3-7",2024-06-17,6,0,51,"Hooded Warbler",0.160485252737999,"20240617_060000-216849188.flac"
"369","67001","UF3-7",2024-06-17,6,1,15,"Hooded Warbler",0.161873444914818,"20240617_060100-216849189.flac"
"370","67001","UF3-7",2024-06-17,6,1,24,"Hooded Warbler",0.153976023197174,"20240617_060100-216849189.flac"
"371","67001","UF3-7",2024-06-17,6,1,39,"Hooded Warbler",0.189861431717873,"20240617_060100-216849189.flac"
"372","67001","UF3-7",2024-06-17,6,2,6,"Hooded Warbler",0.154946818947792,"20240617_060200-216849190.flac"
"373","67001","UF3-7",2024-06-17,6,2,39,"Hooded Warbler",0.15939898788929,"20240617_060200-216849190.flac"
"374","67001","UF3-7",2024-06-17,6,2,57,"Hooded Warbler",0.163388580083847,"20240617_060200-216849190.flac"
"375","67001","UF3-7",2024-06-17,6,3,3,"Hooded Warbler",0.211070224642754,"20240617_060300-216849191.flac"
"376","67001","UF3-7",2024-06-17,6,3,9,"Hooded Warbler",0.151897296309471,"20240617_060300-216849191.flac"
"377","67001","UF3-7",2024-06-17,6,3,15,"Hooded Warbler",0.171076431870461,"20240617_060300-216849191.flac"
"378","67001","UF3-7",2024-06-17,6,3,42,"Hooded Warbler",0.159154176712036,"20240617_060300-216849191.flac"
"379","67001","UF3-7",2024-06-17,7,3,0,"Hooded Warbler",0.161933749914169,"20240617_070300-216849176.flac"
"380","67001","UF3-7",2024-06-17,7,3,21,"Hooded Warbler",0.155322194099426,"20240617_070300-216849176.flac"
"381","67001","UF3-7",2024-06-18,6,0,0,"Hooded Warbler",0.186768472194672,"20240618_060000-216849233.flac"
"382","67001","UF3-7",2024-06-18,6,0,6,"Hooded Warbler",0.189100503921509,"20240618_060000-216849233.flac"
"383","67001","UF3-7",2024-06-18,6,0,18,"Hooded Warbler",0.193589568138123,"20240618_060000-216849233.flac"
"384","67001","UF3-7",2024-06-18,6,0,45,"Hooded Warbler",0.162468254566193,"20240618_060000-216849233.flac"
"385","67001","UF3-7",2024-06-18,6,0,51,"Hooded Warbler",0.156420990824699,"20240618_060000-216849233.flac"
"386","67001","UF3-7",2024-06-18,6,2,42,"Hooded Warbler",0.165964335203171,"20240618_060200-216849235.flac"
"387","67001","UF3-7",2024-06-18,6,3,24,"Hooded Warbler",0.162521213293076,"20240618_060300-216849236.flac"
"388","67001","UF3-7",2024-06-18,6,3,57,"Hooded Warbler",0.162133738398552,"20240618_060300-216849236.flac"
"389","67001","UF3-7",2024-06-18,8,0,45,"Hooded Warbler",0.16779451072216,"20240618_080000-216849148.flac"
"390","67001","UF3-7",2024-06-18,8,1,51,"Hooded Warbler",0.158464372158051,"20240618_080100-216849149.flac"
"391","67001","UF3-7",2024-06-18,8,2,15,"Hooded Warbler",0.214182272553444,"20240618_080200-216849150.flac"
"392","67001","UF3-7",2024-06-18,8,4,9,"Hooded Warbler",0.153629064559937,"20240618_080400-216849152.flac"
"393","67001","UF3-7",2024-06-19,8,0,0,"Hooded Warbler",0.153756022453308,"20240619_080000-216849128.flac"
"394","67001","UF3-7",2024-06-19,8,1,42,"Hooded Warbler",0.154467701911926,"20240619_080100-216849129.flac"
"395","67001","UF3-7",2024-06-19,8,3,54,"Hooded Warbler",0.154281765222549,"20240619_080300-216849131.flac"
"396","67001","UF3-7",2024-06-19,8,4,6,"Hooded Warbler",0.161522924900055,"20240619_080400-216849132.flac"
"397","67001","UF3-7",2024-06-19,8,4,45,"Hooded Warbler",0.153351441025734,"20240619_080400-216849132.flac"
"398","67001","UF3-7",2024-06-20,8,2,24,"Hooded Warbler",0.159318849444389,"20240620_080200-216849100.flac"
"399","67001","UF3-7",2024-06-21,8,2,0,"Hooded Warbler",0.155845060944557,"20240621_080200-216849170.flac"
"400","67001","UF3-7",2024-06-21,8,3,30,"Hooded Warbler",0.182405516505241,"20240621_080300-216849171.flac"
"401","67001","UF3-7",2024-06-22,6,0,6,"Hooded Warbler",0.152741506695747,"20240622_060000-216849183.flac"
"402","67001","UF3-7",2024-06-22,6,0,9,"Hooded Warbler",0.156517863273621,"20240622_060000-216849183.flac"
"403","67001","UF3-7",2024-06-22,6,0,15,"Hooded Warbler",0.150809824466705,"20240622_060000-216849183.flac"
"404","67001","UF3-7",2024-06-22,6,1,18,"Hooded Warbler",0.161982551217079,"20240622_060100-216849184.flac"
"405","67001","UF3-7",2024-06-22,6,1,21,"Hooded Warbler",0.152394190430641,"20240622_060100-216849184.flac"
"406","67001","UF3-7",2024-06-22,6,1,24,"Hooded Warbler",0.155569851398468,"20240622_060100-216849184.flac"
"407","67001","UF3-7",2024-06-22,6,1,30,"Hooded Warbler",0.151880711317062,"20240622_060100-216849184.flac"
"408","67001","UF3-7",2024-06-22,6,1,39,"Hooded Warbler",0.205506354570389,"20240622_060100-216849184.flac"
"409","67001","UF3-7",2024-06-22,6,1,42,"Hooded Warbler",0.176018446683884,"20240622_060100-216849184.flac"
"410","67001","UF3-7",2024-06-22,6,1,45,"Hooded Warbler",0.164827615022659,"20240622_060100-216849184.flac"
"411","67001","UF3-7",2024-06-22,6,1,51,"Hooded Warbler",0.281383246183395,"20240622_060100-216849184.flac"
"412","67001","UF3-7",2024-06-22,6,2,0,"Hooded Warbler",0.157385885715485,"20240622_060200-216849185.flac"
"413","67001","UF3-7",2024-06-22,6,2,15,"Hooded Warbler",0.161185309290886,"20240622_060200-216849185.flac"
"414","67001","UF3-7",2024-06-22,6,2,18,"Hooded Warbler",0.167731776833534,"20240622_060200-216849185.flac"
"415","67001","UF3-7",2024-06-22,6,3,9,"Hooded Warbler",0.166440203785896,"20240622_060300-216849186.flac"
"416","67001","UF3-7",2024-06-22,6,4,57,"Hooded Warbler",0.152694091200829,"20240622_060400-216849187.flac"
"417","67001","UF3-7",2024-06-22,7,0,27,"Hooded Warbler",0.150172188878059,"20240622_070000-216849118.flac"
"418","67001","UF3-7",2024-06-22,7,0,30,"Hooded Warbler",0.218110948801041,"20240622_070000-216849118.flac"
"419","67001","UF3-7",2024-06-22,7,1,0,"Hooded Warbler",0.150455147027969,"20240622_070100-216849119.flac"
"420","67001","UF3-7",2024-06-22,7,1,42,"Hooded Warbler",0.180678755044937,"20240622_070100-216849119.flac"
"421","67001","UF3-7",2024-06-22,7,1,57,"Hooded Warbler",0.152202248573303,"20240622_070100-216849119.flac"
"422","67001","UF3-7",2024-06-22,7,2,24,"Hooded Warbler",0.27313756942749,"20240622_070200-216849120.flac"
"423","67001","UF3-7",2024-06-22,7,2,54,"Hooded Warbler",0.150407269597054,"20240622_070200-216849120.flac"
"424","67001","UF3-7",2024-06-22,7,3,21,"Hooded Warbler",0.192068174481392,"20240622_070300-216849121.flac"
"425","67001","UF3-7",2024-06-22,8,0,6,"Hooded Warbler",0.474345415830612,"20240622_080000-216849198.flac"
"426","67001","UF3-7",2024-06-22,8,0,24,"Hooded Warbler",0.259160876274109,"20240622_080000-216849198.flac"
"427","67001","UF3-7",2024-06-22,8,1,54,"Hooded Warbler",0.163272455334663,"20240622_080100-216849199.flac"
"428","67001","UF3-7",2024-06-22,8,2,30,"Hooded Warbler",0.182203903794289,"20240622_080200-216849200.flac"
"429","67001","UF3-7",2024-06-25,6,1,21,"Hooded Warbler",0.154940649867058,"20240625_060100-216849009.flac"
"430","67001","UF3-7",2024-06-25,6,2,18,"Hooded Warbler",0.160302639007568,"20240625_060200-216849010.flac"
"431","67001","UF3-7",2024-06-25,7,3,0,"Hooded Warbler",0.218796417117119,"20240625_070300-216849141.flac"
"432","67001","UF3-7",2024-06-25,7,3,57,"Hooded Warbler",0.16187672317028,"20240625_070300-216849141.flac"
"433","67001","UF3-7",2024-06-27,6,2,21,"Hooded Warbler",0.184378549456596,"20240627_060200-216849115.flac"
"434","67001","UF3-7",2024-06-27,7,3,54,"Hooded Warbler",0.152217477560043,"20240627_070300-216848965.flac"
"435","67001","UF3-7",2024-06-28,7,2,45,"Hooded Warbler",0.152737870812416,"20240628_070200-216848362.flac"
"436","67001","UF3-7",2024-06-28,7,3,30,"Hooded Warbler",0.176242142915726,"20240628_070300-216848363.flac"
"437","67001","UF3-7",2024-06-29,6,0,12,"Hooded Warbler",0.181919410824776,"20240629_060000-216849033.flac"
"438","67001","UF3-7",2024-06-30,7,2,36,"Hooded Warbler",0.217388227581978,"20240630_070200-216848939.flac"
"439","67002","UF3-4",2024-05-19,7,2,45,"Hooded Warbler",0.155707240104675,"20240519_070200-216848954.flac"
"440","67002","UF3-4",2024-05-20,6,1,51,"Hooded Warbler",0.21446181833744,"20240520_060100-216848823.flac"
"441","67002","UF3-4",2024-05-20,7,1,27,"Hooded Warbler",0.270839720964432,"20240520_070100-216848828.flac"
"442","67002","UF3-4",2024-05-20,8,4,45,"Hooded Warbler",0.150585800409317,"20240520_080400-216848841.flac"
"443","67002","UF3-4",2024-05-25,6,3,18,"Hooded Warbler",0.155610576272011,"20240525_060300-216848725.flac"
"444","67002","UF3-4",2024-05-25,6,3,36,"Hooded Warbler",0.150744929909706,"20240525_060300-216848725.flac"
"445","67002","UF3-4",2024-05-25,6,3,45,"Hooded Warbler",0.154881998896599,"20240525_060300-216848725.flac"
"446","67002","UF3-4",2024-05-25,6,3,48,"Hooded Warbler",0.16653023660183,"20240525_060300-216848725.flac"
"447","67002","UF3-4",2024-05-25,6,3,54,"Hooded Warbler",0.255045145750046,"20240525_060300-216848725.flac"
"448","67002","UF3-4",2024-05-25,6,4,0,"Hooded Warbler",0.154421091079712,"20240525_060400-216848726.flac"
"449","67002","UF3-4",2024-05-25,6,4,9,"Hooded Warbler",0.165255546569824,"20240525_060400-216848726.flac"
"450","67002","UF3-4",2024-05-26,6,2,18,"Hooded Warbler",0.192558988928795,"20240526_060200-216848719.flac"
"451","67002","UF3-4",2024-05-28,6,0,33,"Hooded Warbler",0.241991609334946,"20240528_060000-216848732.flac"
"452","67002","UF3-4",2024-05-28,6,1,3,"Hooded Warbler",0.151334464550018,"20240528_060100-216848733.flac"
"453","67002","UF3-4",2024-05-28,6,4,42,"Hooded Warbler",0.157007664442062,"20240528_060400-216848736.flac"
"454","67002","UF3-4",2024-05-29,6,0,33,"Hooded Warbler",0.163848072290421,"20240529_060000-216848747.flac"
"455","67002","UF3-4",2024-05-30,6,2,54,"Hooded Warbler",0.168633252382278,"20240530_060200-216848653.flac"
"456","67002","UF3-4",2024-05-30,6,2,57,"Hooded Warbler",0.248138040304184,"20240530_060200-216848653.flac"
"457","67002","UF3-4",2024-05-30,6,3,0,"Hooded Warbler",0.16142649948597,"20240530_060300-216848654.flac"
"458","67002","UF3-4",2024-05-30,6,3,6,"Hooded Warbler",0.242372080683708,"20240530_060300-216848654.flac"
"459","67002","UF3-4",2024-05-30,6,3,9,"Hooded Warbler",0.16668064892292,"20240530_060300-216848654.flac"
"460","67002","UF3-4",2024-05-30,6,3,36,"Hooded Warbler",0.163526773452759,"20240530_060300-216848654.flac"
"461","67002","UF3-4",2024-05-31,6,3,9,"Hooded Warbler",0.170474767684937,"20240531_060300-216848629.flac"
"462","67002","UF3-4",2024-05-31,6,3,42,"Hooded Warbler",0.202918112277985,"20240531_060300-216848629.flac"
"463","67002","UF3-4",2024-05-31,6,4,15,"Hooded Warbler",0.179230436682701,"20240531_060400-216848630.flac"
"464","67002","UF3-4",2024-05-31,6,4,39,"Hooded Warbler",0.19122639298439,"20240531_060400-216848630.flac"
"465","67002","UF3-4",2024-06-01,6,0,51,"Hooded Warbler",0.155193284153938,"20240601_060000-216848591.flac"
"466","67002","UF3-4",2024-06-05,6,0,57,"Hooded Warbler",0.260485649108887,"20240605_060000-216848606.flac"
"467","67002","UF3-4",2024-06-05,6,2,12,"Hooded Warbler",0.174133270978928,"20240605_060200-216848608.flac"
"468","67002","UF3-4",2024-06-05,6,2,54,"Hooded Warbler",0.162959709763527,"20240605_060200-216848608.flac"
"469","67002","UF3-4",2024-06-05,6,3,3,"Hooded Warbler",0.161428466439247,"20240605_060300-216848609.flac"
